Format Version,1.21,Take Name,chair_elore_2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 11.56.54 AM,Total Frames in Take,1920,Total Exported Frames,1920,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Position,Position,Position
Frame,Time,X,Y,Z
527,4.391667,0.363756,0.341920,0.310727
528,4.400000,0.363755,0.341930,0.310714
529,4.408333,0.363748,0.341926,0.310717
530,4.416667,0.363749,0.341919,0.310715
531,4.425000,0.363743,0.341925,0.310718
532,4.433333,0.363736,0.341924,0.310729
533,4.441667,0.363732,0.341916,0.310750
534,4.450000,0.363732,0.341913,0.310763
535,4.458333,0.363733,0.341906,0.310769
536,4.466667,0.363735,0.341913,0.310769
537,4.475000,0.363735,0.341912,0.310767
538,4.483333,0.363739,0.341905,0.310747
539,4.491667,0.363736,0.341913,0.310734
540,4.500000,0.363733,0.341918,0.310738
541,4.508333,0.363735,0.341921,0.310722
542,4.516667,0.363734,0.341920,0.310722
543,4.525000,0.363739,0.341915,0.310728
544,4.533333,0.363730,0.341923,0.310743
545,4.541667,0.363730,0.341908,0.310759
546,4.550000,0.363733,0.341903,0.310762
547,4.558333,0.363731,0.341910,0.310769
548,4.566667,0.363733,0.341910,0.310767
549,4.575000,0.363730,0.341909,0.310764
550,4.583333,0.363739,0.341903,0.310758
551,4.591667,0.363727,0.341910,0.310758
552,4.600000,0.363729,0.341916,0.310744
553,4.608333,0.363721,0.341911,0.310750
554,4.616667,0.363722,0.341898,0.310747
555,4.625000,0.363719,0.341907,0.310753
556,4.633333,0.363708,0.341909,0.310768
557,4.641667,0.363692,0.341912,0.310776
558,4.650000,0.363680,0.341910,0.310802
559,4.658333,0.363668,0.341916,0.310831
560,4.666667,0.363663,0.341908,0.310870
561,4.675000,0.363655,0.341903,0.310909
562,4.683333,0.363648,0.341903,0.310944
563,4.691667,0.363637,0.341910,0.310982
564,4.700000,0.363625,0.341905,0.311015
565,4.708333,0.363621,0.341922,0.311031
566,4.716667,0.363613,0.341932,0.311062
567,4.725000,0.363597,0.341947,0.311118
568,4.733333,0.363593,0.341944,0.311223
