Format Version,1.21,Take Name,keyboard_hatra,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 12.38.47 AM,Total Frames in Take,1900,Total Exported Frames,1900,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5002,Unlabeled:5002,Unlabeled:5002
,,"8392B20CF49E3570138A","8392B20CF49E3570138A","8392B20CF49E3570138A"
,,Position,Position,Position
Frame,Time,X,Y,Z
327,2.725000,0.367403,0.341471,1.022287
328,2.733333,0.367446,0.341461,1.022289
329,2.741667,0.367414,0.341447,1.022282
330,2.750000,0.367443,0.341454,1.022295
331,2.758333,0.367403,0.341452,1.022285
332,2.766667,0.367440,0.341464,1.022285
333,2.775000,0.367406,0.341454,1.022277
334,2.783333,0.367424,0.341469,1.022293
335,2.791667,0.367422,0.341454,1.022295
336,2.800000,0.367436,0.341448,1.022291
337,2.808333,0.367428,0.341444,1.022285
338,2.816667,0.367430,0.341466,1.022291
339,2.825000,0.367410,0.341459,1.022290
340,2.833333,0.367424,0.341456,1.022292
341,2.841667,0.367420,0.341458,1.022286
342,2.850000,0.367423,0.341471,1.022287
343,2.858333,0.367430,0.341452,1.022292
344,2.866667,0.367420,0.341452,1.022293
345,2.875000,0.367423,0.341460,1.022292
346,2.883333,0.367406,0.341482,1.022286
347,2.891667,0.367424,0.341457,1.022287
348,2.900000,0.367422,0.341459,1.022287
349,2.908333,0.367423,0.341457,1.022294
350,2.916667,0.367427,0.341461,1.022286
351,2.925000,0.367422,0.341461,1.022286
352,2.933333,0.367421,0.341461,1.022287
353,2.941667,0.367408,0.341461,1.022288
354,2.950000,0.367418,0.341465,1.022288
355,2.958333,0.367426,0.341453,1.022283
356,2.966667,0.367436,0.341448,1.022281
357,2.975000,0.367427,0.341456,1.022289
358,2.983333,0.367414,0.341467,1.022289
359,2.991667,0.367415,0.341464,1.022288
360,3.000000,0.367420,0.341453,1.022285
361,3.008333,0.367422,0.341460,1.022290
362,3.016667,0.367433,0.341456,1.022295
363,3.025000,0.367427,0.341454,1.022291
364,3.033333,0.367429,0.341448,1.022291
365,3.041667,0.367409,0.341472,1.022285
366,3.050000,0.367416,0.341472,1.022290
367,3.058333,0.367422,0.341453,1.022292
368,3.066667,0.367429,0.341449,1.022286
369,3.075000,0.367420,0.341466,1.022288
370,3.083333,0.367415,0.341462,1.022289
371,3.091667,0.367420,0.341456,1.022288
372,3.100000,0.367418,0.341465,1.022287
373,3.108333,0.367424,0.341459,1.022288
374,3.116667,0.367422,0.341453,1.022291
375,3.125000,0.367420,0.341453,1.022287
376,3.133333,0.367421,0.341459,1.022284
377,3.141667,0.367426,0.341459,1.022295
378,3.150000,0.367426,0.341464,1.022290
379,3.158333,0.367424,0.341457,1.022286
380,3.166667,0.367423,0.341454,1.022284
381,3.175000,0.367433,0.341461,1.022290
382,3.183333,0.367430,0.341457,1.022292
383,3.191667,0.367425,0.341456,1.022289
384,3.200000,0.367420,0.341463,1.022288
385,3.208333,0.367418,0.341468,1.022284
386,3.216667,0.367418,0.341465,1.022288
387,3.225000,0.367427,0.341448,1.022293
388,3.233333,0.367427,0.341457,1.022297
389,3.241667,0.367425,0.341463,1.022287
390,3.250000,0.367429,0.341461,1.022288
391,3.258333,0.367422,0.341459,1.022282
392,3.266667,0.367419,0.341453,1.022289
393,3.275000,0.367431,0.341462,1.022285
394,3.283333,0.367420,0.341457,1.022285
395,3.291667,0.367426,0.341464,1.022291
396,3.300000,0.367417,0.341461,1.022294
397,3.308333,0.367423,0.341461,1.022290
398,3.316667,0.367420,0.341459,1.022285
399,3.325000,0.367426,0.341457,1.022287
400,3.333333,0.367428,0.341453,1.022282
401,3.341667,0.367430,0.341451,1.022292
402,3.350000,0.367422,0.341460,1.022289
403,3.358333,0.367424,0.341466,1.022289
404,3.366667,0.367428,0.341460,1.022291
405,3.375000,0.367421,0.341456,1.022290
406,3.383333,0.367427,0.341453,1.022289
407,3.391667,0.367422,0.341461,1.022286
408,3.400000,0.367428,0.341460,1.022290
409,3.408333,0.367421,0.341463,1.022288
410,3.416667,0.367421,0.341462,1.022288
411,3.425000,0.367421,0.341454,1.022290
412,3.433333,0.367424,0.341459,1.022288
413,3.441667,0.367424,0.341456,1.022286
414,3.450000,0.367409,0.341460,1.022284
415,3.458333,0.367420,0.341462,1.022279
416,3.466667,0.367417,0.341465,1.022286
417,3.475000,0.367420,0.341459,1.022282
418,3.483333,0.367418,0.341460,1.022284
419,3.491667,0.367421,0.341455,1.022286
420,3.500000,0.367420,0.341455,1.022285
421,3.508333,0.367425,0.341455,1.022285
422,3.516667,0.367415,0.341457,1.022285
423,3.525000,0.367418,0.341462,1.022287
424,3.533333,0.367427,0.341456,1.022285
425,3.541667,0.367420,0.341454,1.022279
426,3.550000,0.367424,0.341455,1.022281
427,3.558333,0.367419,0.341461,1.022276
428,3.566667,0.367418,0.341470,1.022277
429,3.575000,0.367422,0.341457,1.022281
430,3.583333,0.367411,0.341462,1.022278
431,3.591667,0.367416,0.341453,1.022282
432,3.600000,0.367423,0.341459,1.022281
433,3.608333,0.367417,0.341457,1.022286
434,3.616667,0.367418,0.341449,1.022283
435,3.625000,0.367415,0.341460,1.022279
436,3.633333,0.367408,0.341467,1.022276
437,3.641667,0.367414,0.341456,1.022276
438,3.650000,0.367411,0.341460,1.022271
439,3.658333,0.367415,0.341457,1.022276
440,3.666667,0.367416,0.341458,1.022277
441,3.675000,0.367417,0.341466,1.022273
442,3.683333,0.367412,0.341465,1.022269
443,3.691667,0.367414,0.341466,1.022271
444,3.700000,0.367405,0.341467,1.022276
445,3.708333,0.367406,0.341463,1.022270
446,3.716667,0.367399,0.341474,1.022265
447,3.725000,0.367398,0.341470,1.022264
448,3.733333,0.367400,0.341474,1.022265
449,3.741667,0.367389,0.341479,1.022262
450,3.750000,0.367383,0.341478,1.022264
451,3.758333,0.367387,0.341484,1.022259
452,3.766667,0.367391,0.341467,1.022266
453,3.775000,0.367385,0.341475,1.022264
454,3.783333,0.367380,0.341486,1.022249
455,3.791667,0.367376,0.341487,1.022240
456,3.800000,0.367383,0.341489,1.022234
457,3.808333,0.367372,0.341489,1.022233
458,3.816667,0.367366,0.341496,1.022230
459,3.825000,0.367357,0.341500,1.022230
460,3.833333,0.367363,0.341495,1.022232
461,3.841667,0.367365,0.341503,1.022233
462,3.850000,0.367362,0.341495,1.022231
463,3.858333,0.367355,0.341509,1.022228
464,3.866667,0.367349,0.341506,1.022219
465,3.875000,0.367350,0.341507,1.022207
466,3.883333,0.367339,0.341517,1.022187
467,3.891667,0.367346,0.341529,1.022168
468,3.900000,0.367349,0.341532,1.022164
469,3.908333,0.367345,0.341527,1.022174
470,3.916667,0.367340,0.341520,1.022199
471,3.925000,0.367342,0.341526,1.022216
472,3.933333,0.367348,0.341529,1.022217
473,3.941667,0.367343,0.341538,1.022207
474,3.950000,0.367345,0.341542,1.022196
475,3.958333,0.367348,0.341546,1.022181
476,3.966667,0.367337,0.341560,1.022154
477,3.975000,0.367355,0.341572,1.022130
478,3.983333,0.367371,0.341577,1.022111
479,3.991667,0.367397,0.341585,1.022113
480,4.000000,0.367445,0.341571,1.022109
481,4.008333,0.367500,0.341570,1.022080
482,4.016667,0.367575,0.341574,1.022033
483,4.025000,0.367661,0.341570,1.021954
484,4.033333,0.367742,0.341588,1.021831
485,4.041667,0.367820,0.341607,1.021679
486,4.050000,0.367910,0.341642,1.021528
487,4.058333,0.368006,0.341650,1.021378
488,4.066667,0.368118,0.341652,1.021248
489,4.075000,0.368233,0.341633,1.021134
490,4.083333,0.368331,0.341644,1.021006
491,4.091667,0.368420,0.341637,1.020873
492,4.100000,0.368489,0.341631,1.020720
493,4.108333,0.368540,0.341623,1.020558
494,4.116667,0.368573,0.341630,1.020364
495,4.125000,0.368604,0.341619,1.020170
496,4.133333,0.368614,0.341603,1.019971
497,4.141667,0.368618,0.341605,1.019743
498,4.150000,0.368637,0.341615,1.019446
499,4.158333,0.368670,0.341629,1.019115
500,4.166667,0.368719,0.341655,1.018757
501,4.175000,0.368767,0.341680,1.018386
502,4.183333,0.368803,0.341699,1.018044
503,4.191667,0.368843,0.341697,1.017763
504,4.200000,0.368878,0.341691,1.017549
505,4.208333,0.368889,0.341679,1.017350
506,4.216667,0.368906,0.341670,1.017128
507,4.225000,0.368898,0.341653,1.016896
508,4.233333,0.368866,0.341649,1.016641
509,4.241667,0.368822,0.341640,1.016348
510,4.250000,0.368762,0.341678,1.015969
511,4.258333,0.368710,0.341704,1.015626
512,4.266667,0.368684,0.341719,1.015302
513,4.275000,0.368644,0.341722,1.015030
514,4.283333,0.368609,0.341703,1.014807
515,4.291667,0.368570,0.341689,1.014609
516,4.300000,0.368551,0.341676,1.014407
517,4.308333,0.368545,0.341683,1.014174
518,4.316667,0.368550,0.341668,1.013892
519,4.325000,0.368546,0.341660,1.013582
520,4.333333,0.368536,0.341674,1.013253
521,4.341667,0.368533,0.341684,1.012917
522,4.350000,0.368511,0.341694,1.012605
523,4.358333,0.368470,0.341705,1.012363
524,4.366667,0.368439,0.341710,1.012182
525,4.375000,0.368419,0.341703,1.012038
526,4.383333,0.368408,0.341674,1.011929
527,4.391667,0.368400,0.341667,1.011795
528,4.400000,0.368394,0.341662,1.011651
529,4.408333,0.368381,0.341655,1.011459
530,4.416667,0.368360,0.341668,1.011223
531,4.425000,0.368331,0.341690,1.010924
532,4.433333,0.368283,0.341707,1.010625
533,4.441667,0.368261,0.341712,1.010375
534,4.450000,0.368247,0.341710,1.010153
535,4.458333,0.368225,0.341711,1.009996
536,4.466667,0.368212,0.341691,1.009880
537,4.475000,0.368204,0.341672,1.009779
538,4.483333,0.368194,0.341642,1.009660
539,4.491667,0.368195,0.341615,1.009496
540,4.500000,0.368194,0.341616,1.009274
541,4.508333,0.368188,0.341636,1.008989
542,4.516667,0.368172,0.341656,1.008686
543,4.525000,0.368157,0.341683,1.008393
544,4.533333,0.368139,0.341689,1.008139
545,4.541667,0.368117,0.341694,1.007925
546,4.550000,0.368119,0.341669,1.007763
547,4.558333,0.368112,0.341658,1.007595
548,4.566667,0.368106,0.341641,1.007407
549,4.575000,0.368087,0.341650,1.007162
550,4.583333,0.368053,0.341652,1.006870
551,4.591667,0.368024,0.341662,1.006520
552,4.600000,0.367983,0.341664,1.006188
553,4.608333,0.367947,0.341665,1.005852
554,4.616667,0.367918,0.341676,1.005501
555,4.625000,0.367872,0.341661,1.005184
556,4.633333,0.367832,0.341660,1.004888
557,4.641667,0.367807,0.341662,1.004555
558,4.650000,0.367775,0.341646,1.004200
559,4.658333,0.367772,0.341635,1.003778
560,4.666667,0.367761,0.341650,1.003300
561,4.675000,0.367785,0.341648,1.002782
562,4.683333,0.367787,0.341659,1.002222
563,4.691667,0.367777,0.341691,1.001683
564,4.700000,0.367768,0.341707,1.001140
565,4.708333,0.367774,0.341703,1.000674
566,4.716667,0.367787,0.341702,1.000209
567,4.725000,0.367797,0.341691,0.999776
568,4.733333,0.367831,0.341667,0.999333
569,4.741667,0.367873,0.341632,0.998858
570,4.750000,0.367902,0.341612,0.998353
571,4.758333,0.367927,0.341643,0.997772
572,4.766667,0.367945,0.341673,0.997193
573,4.775000,0.367963,0.341694,0.996594
574,4.783333,0.367979,0.341704,0.996047
575,4.791667,0.367985,0.341689,0.995539
576,4.800000,0.367985,0.341669,0.995068
577,4.808333,0.367983,0.341653,0.994606
578,4.816667,0.367995,0.341640,0.994153
